_id,co_reg_geo,no_reg_geo,ano,variavel,saude_categoria,saude_subcategoria,valor
995,4.0,Sul,2011,Profissionais de Saúde,Fisioterapeuta,Total,8378.0
996,4.0,Sul,2011,Profissionais de Saúde,Fonoaudiólogo,Total,2391.0
997,4.0,Sul,2011,Profissionais de Saúde,Gineco Obstetra,Total,2123.0
998,4.0,Sul,2011,Profissionais de Saúde,Médico de Família,Total,2266.0
999,4.0,Sul,2011,Profissionais de Saúde,Nutricionista,Total,2754.0
1000,4.0,Sul,2011,Profissionais de Saúde,Odontólogo,Total,18612.0
1001,4.0,Sul,2011,Profissionais de Saúde,Outras especialidades médicas,Total,14862.0
1002,4.0,Sul,2011,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,4089.0
1003,4.0,Sul,2011,Profissionais de Saúde,Pediatra,Total,4706.0
1004,4.0,Sul,2011,Profissionais de Saúde,Psicólogo,Total,6829.0
1005,4.0,Sul,2011,Profissionais de Saúde,Psiquiatra,Total,1126.0
1006,4.0,Sul,2011,Profissionais de Saúde,Radiologista,Total,1230.0
1007,4.0,Sul,2011,Profissionais de Saúde,Sanitarista,Total,69.0
1008,4.0,Sul,2012,Profissionais de Saúde,Anestesista,Total,0.0
1009,4.0,Sul,2012,Profissionais de Saúde,Assistente Social,Total,3253.0
1010,4.0,Sul,2012,Profissionais de Saúde,Bioquímico/farmacêutico,Total,7696.0
1011,4.0,Sul,2012,Profissionais de Saúde,Cirurgião Geral,Total,806.0
1012,4.0,Sul,2012,Profissionais de Saúde,Clínico Geral,Total,17230.0
1013,4.0,Sul,2012,Profissionais de Saúde,Enfermeiro,Total,23389.0
1014,4.0,Sul,2012,Profissionais de Saúde,Fisioterapeuta,Total,9090.0
1015,4.0,Sul,2012,Profissionais de Saúde,Fonoaudiólogo,Total,2507.0
1016,4.0,Sul,2012,Profissionais de Saúde,Gineco Obstetra,Total,2162.0
1017,4.0,Sul,2012,Profissionais de Saúde,Médico de Família,Total,2326.0
1018,4.0,Sul,2012,Profissionais de Saúde,Nutricionista,Total,3093.0
1019,4.0,Sul,2012,Profissionais de Saúde,Odontólogo,Total,19543.0
1020,4.0,Sul,2012,Profissionais de Saúde,Outras especialidades médicas,Total,15908.0
1021,4.0,Sul,2012,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,4301.0
1022,4.0,Sul,2012,Profissionais de Saúde,Pediatra,Total,4821.0
1023,4.0,Sul,2012,Profissionais de Saúde,Psicólogo,Total,7522.0
1024,4.0,Sul,2012,Profissionais de Saúde,Psiquiatra,Total,1179.0
1025,4.0,Sul,2012,Profissionais de Saúde,Radiologista,Total,1289.0
1026,4.0,Sul,2012,Profissionais de Saúde,Sanitarista,Total,52.0
1027,4.0,Sul,2013,Profissionais de Saúde,Anestesista,Total,0.0
1028,4.0,Sul,2013,Profissionais de Saúde,Assistente Social,Total,3494.0
1029,4.0,Sul,2013,Profissionais de Saúde,Bioquímico/farmacêutico,Total,3386.0
1030,4.0,Sul,2013,Profissionais de Saúde,Cirurgião Geral,Total,829.0
1031,4.0,Sul,2013,Profissionais de Saúde,Clínico Geral,Total,17962.0
1032,4.0,Sul,2013,Profissionais de Saúde,Enfermeiro,Total,26072.0
1033,4.0,Sul,2013,Profissionais de Saúde,Fisioterapeuta,Total,9805.0
1034,4.0,Sul,2013,Profissionais de Saúde,Fonoaudiólogo,Total,2674.0
1035,4.0,Sul,2013,Profissionais de Saúde,Gineco Obstetra,Total,2265.0
1036,4.0,Sul,2013,Profissionais de Saúde,Médico de Família,Total,2925.0
1037,4.0,Sul,2013,Profissionais de Saúde,Nutricionista,Total,3382.0
1038,4.0,Sul,2013,Profissionais de Saúde,Odontólogo,Total,20171.0
1039,4.0,Sul,2013,Profissionais de Saúde,Outras especialidades médicas,Total,16793.0
1040,4.0,Sul,2013,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,4488.0
1041,4.0,Sul,2013,Profissionais de Saúde,Pediatra,Total,4915.0
1042,4.0,Sul,2013,Profissionais de Saúde,Psicólogo,Total,8233.0
1043,4.0,Sul,2013,Profissionais de Saúde,Psiquiatra,Total,1228.0
1044,4.0,Sul,2013,Profissionais de Saúde,Radiologista,Total,1362.0
1045,4.0,Sul,2013,Profissionais de Saúde,Sanitarista,Total,44.0
1046,4.0,Sul,2014,Profissionais de Saúde,Anestesista,Total,0.0
1047,4.0,Sul,2014,Profissionais de Saúde,Assistente Social,Total,3775.0
1048,4.0,Sul,2014,Profissionais de Saúde,Bioquímico/farmacêutico,Total,3928.0
1049,4.0,Sul,2014,Profissionais de Saúde,Cirurgião Geral,Total,853.0
1050,4.0,Sul,2014,Profissionais de Saúde,Clínico Geral,Total,19181.0
1051,4.0,Sul,2014,Profissionais de Saúde,Enfermeiro,Total,29642.0
1052,4.0,Sul,2014,Profissionais de Saúde,Fisioterapeuta,Total,10387.0
1053,4.0,Sul,2014,Profissionais de Saúde,Fonoaudiólogo,Total,2848.0
1054,4.0,Sul,2014,Profissionais de Saúde,Gineco Obstetra,Total,2399.0
1055,4.0,Sul,2014,Profissionais de Saúde,Médico de Família,Total,4292.0
1056,4.0,Sul,2014,Profissionais de Saúde,Nutricionista,Total,3747.0
1057,4.0,Sul,2014,Profissionais de Saúde,Odontólogo,Total,20899.0
1058,4.0,Sul,2014,Profissionais de Saúde,Outras especialidades médicas,Total,17949.0
1059,4.0,Sul,2014,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,4764.0
1060,4.0,Sul,2014,Profissionais de Saúde,Pediatra,Total,4938.0
1061,4.0,Sul,2014,Profissionais de Saúde,Psicólogo,Total,9048.0
1062,4.0,Sul,2014,Profissionais de Saúde,Psiquiatra,Total,1290.0
1063,4.0,Sul,2014,Profissionais de Saúde,Radiologista,Total,1412.0
1064,4.0,Sul,2014,Profissionais de Saúde,Sanitarista,Total,40.0
1065,4.0,Sul,2015,Profissionais de Saúde,Anestesista,Total,0.0
1066,4.0,Sul,2015,Profissionais de Saúde,Assistente Social,Total,3825.0
1067,4.0,Sul,2015,Profissionais de Saúde,Bioquímico/farmacêutico,Total,4356.0
1068,4.0,Sul,2015,Profissionais de Saúde,Cirurgião Geral,Total,864.0
1069,4.0,Sul,2015,Profissionais de Saúde,Clínico Geral,Total,19730.0
1070,4.0,Sul,2015,Profissionais de Saúde,Enfermeiro,Total,31626.0
1071,4.0,Sul,2015,Profissionais de Saúde,Fisioterapeuta,Total,10803.0
1072,4.0,Sul,2015,Profissionais de Saúde,Fonoaudiólogo,Total,2984.0
1073,4.0,Sul,2015,Profissionais de Saúde,Gineco Obstetra,Total,2491.0
1074,4.0,Sul,2015,Profissionais de Saúde,Médico de Família,Total,4430.0
1075,4.0,Sul,2015,Profissionais de Saúde,Nutricionista,Total,3973.0
1076,4.0,Sul,2015,Profissionais de Saúde,Odontólogo,Total,21358.0
1077,4.0,Sul,2015,Profissionais de Saúde,Outras especialidades médicas,Total,18492.0
1078,4.0,Sul,2015,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,4864.0
1079,4.0,Sul,2015,Profissionais de Saúde,Pediatra,Total,4873.0
1080,4.0,Sul,2015,Profissionais de Saúde,Psicólogo,Total,9471.0
1081,4.0,Sul,2015,Profissionais de Saúde,Psiquiatra,Total,1325.0
1082,4.0,Sul,2015,Profissionais de Saúde,Radiologista,Total,1471.0
1083,4.0,Sul,2015,Profissionais de Saúde,Sanitarista,Total,32.0
1084,4.0,Sul,2016,Profissionais de Saúde,Anestesista,Total,0.0
1085,4.0,Sul,2016,Profissionais de Saúde,Assistente Social,Total,3899.0
1086,4.0,Sul,2016,Profissionais de Saúde,Bioquímico/farmacêutico,Total,4821.0
1087,4.0,Sul,2016,Profissionais de Saúde,Cirurgião Geral,Total,936.0
1088,4.0,Sul,2016,Profissionais de Saúde,Clínico Geral,Total,20721.0
1089,4.0,Sul,2016,Profissionais de Saúde,Enfermeiro,Total,33453.0
1090,4.0,Sul,2016,Profissionais de Saúde,Fisioterapeuta,Total,11439.0
1091,4.0,Sul,2016,Profissionais de Saúde,Fonoaudiólogo,Total,3068.0
1092,4.0,Sul,2016,Profissionais de Saúde,Gineco Obstetra,Total,2618.0
1093,4.0,Sul,2016,Profissionais de Saúde,Médico de Família,Total,4431.0
1094,4.0,Sul,2016,Profissionais de Saúde,Nutricionista,Total,4271.0
1095,4.0,Sul,2016,Profissionais de Saúde,Odontólogo,Total,21943.0
1096,4.0,Sul,2016,Profissionais de Saúde,Outras especialidades médicas,Total,19816.0
1097,4.0,Sul,2016,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,5099.0
1098,4.0,Sul,2016,Profissionais de Saúde,Pediatra,Total,5013.0
1099,4.0,Sul,2016,Profissionais de Saúde,Psicólogo,Total,10064.0
1100,4.0,Sul,2016,Profissionais de Saúde,Psiquiatra,Total,1391.0
1101,4.0,Sul,2016,Profissionais de Saúde,Radiologista,Total,1557.0
1102,4.0,Sul,2016,Profissionais de Saúde,Sanitarista,Total,28.0
1103,4.0,Sul,2017,Profissionais de Saúde,Anestesista,Total,0.0
1104,4.0,Sul,2017,Profissionais de Saúde,Assistente Social,Total,4103.0
1105,4.0,Sul,2017,Profissionais de Saúde,Bioquímico/farmacêutico,Total,5335.0
1106,4.0,Sul,2017,Profissionais de Saúde,Cirurgião Geral,Total,1030.0
1107,4.0,Sul,2017,Profissionais de Saúde,Clínico Geral,Total,21935.0
1108,4.0,Sul,2017,Profissionais de Saúde,Enfermeiro,Total,35177.0
1109,4.0,Sul,2017,Profissionais de Saúde,Fisioterapeuta,Total,12226.0
1110,4.0,Sul,2017,Profissionais de Saúde,Fonoaudiólogo,Total,3282.0
1111,4.0,Sul,2017,Profissionais de Saúde,Gineco Obstetra,Total,2793.0
1112,4.0,Sul,2017,Profissionais de Saúde,Médico de Família,Total,4687.0
1113,4.0,Sul,2017,Profissionais de Saúde,Nutricionista,Total,4619.0
1114,4.0,Sul,2017,Profissionais de Saúde,Odontólogo,Total,22876.0
1115,4.0,Sul,2017,Profissionais de Saúde,Outras especialidades médicas,Total,20919.0
1116,4.0,Sul,2017,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,5409.0
1117,4.0,Sul,2017,Profissionais de Saúde,Pediatra,Total,5191.0
1118,4.0,Sul,2017,Profissionais de Saúde,Psicólogo,Total,10878.0
1119,4.0,Sul,2017,Profissionais de Saúde,Psiquiatra,Total,1491.0
1120,4.0,Sul,2017,Profissionais de Saúde,Radiologista,Total,1699.0
1121,4.0,Sul,2017,Profissionais de Saúde,Sanitarista,Total,18.0
1122,4.0,Sul,2018,Profissionais de Saúde,Anestesista,Total,0.0
1123,4.0,Sul,2018,Profissionais de Saúde,Assistente Social,Total,4278.0
1124,4.0,Sul,2018,Profissionais de Saúde,Bioquímico/farmacêutico,Total,5994.0
1125,4.0,Sul,2018,Profissionais de Saúde,Cirurgião Geral,Total,1066.0
1126,4.0,Sul,2018,Profissionais de Saúde,Clínico Geral,Total,22875.0
1127,4.0,Sul,2018,Profissionais de Saúde,Enfermeiro,Total,37438.0
1128,4.0,Sul,2018,Profissionais de Saúde,Fisioterapeuta,Total,13074.0
1129,4.0,Sul,2018,Profissionais de Saúde,Fonoaudiólogo,Total,3534.0
1130,4.0,Sul,2018,Profissionais de Saúde,Gineco Obstetra,Total,2929.0
1131,4.0,Sul,2018,Profissionais de Saúde,Médico de Família,Total,4275.0
1132,4.0,Sul,2018,Profissionais de Saúde,Nutricionista,Total,4895.0
1133,4.0,Sul,2018,Profissionais de Saúde,Odontólogo,Total,23864.0
1134,4.0,Sul,2018,Profissionais de Saúde,Outras especialidades médicas,Total,21942.0
1135,4.0,Sul,2018,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,6065.0
1136,4.0,Sul,2018,Profissionais de Saúde,Pediatra,Total,5402.0
1137,4.0,Sul,2018,Profissionais de Saúde,Psicólogo,Total,11693.0
1138,4.0,Sul,2018,Profissionais de Saúde,Psiquiatra,Total,1563.0
1139,4.0,Sul,2018,Profissionais de Saúde,Radiologista,Total,1827.0
1140,4.0,Sul,2018,Profissionais de Saúde,Sanitarista,Total,17.0
1141,4.0,Sul,2019,Profissionais de Saúde,Anestesista,Total,0.0
1142,4.0,Sul,2019,Profissionais de Saúde,Assistente Social,Total,4359.0
1143,4.0,Sul,2019,Profissionais de Saúde,Bioquímico/farmacêutico,Total,6672.0
1144,4.0,Sul,2019,Profissionais de Saúde,Cirurgião Geral,Total,1165.0
1145,4.0,Sul,2019,Profissionais de Saúde,Clínico Geral,Total,24090.0
1146,4.0,Sul,2019,Profissionais de Saúde,Enfermeiro,Total,39549.0
1147,4.0,Sul,2019,Profissionais de Saúde,Fisioterapeuta,Total,13734.0
1148,4.0,Sul,2019,Profissionais de Saúde,Fonoaudiólogo,Total,3750.0
1149,4.0,Sul,2019,Profissionais de Saúde,Gineco Obstetra,Total,3054.0
1150,4.0,Sul,2019,Profissionais de Saúde,Médico de Família,Total,4308.0
1151,4.0,Sul,2019,Profissionais de Saúde,Nutricionista,Total,5147.0
1152,4.0,Sul,2019,Profissionais de Saúde,Odontólogo,Total,24642.0
1153,4.0,Sul,2019,Profissionais de Saúde,Outras especialidades médicas,Total,23071.0
1154,4.0,Sul,2019,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,6477.0
1155,4.0,Sul,2019,Profissionais de Saúde,Pediatra,Total,5626.0
1156,4.0,Sul,2019,Profissionais de Saúde,Psicólogo,Total,12663.0
1157,4.0,Sul,2019,Profissionais de Saúde,Psiquiatra,Total,1674.0
1158,4.0,Sul,2019,Profissionais de Saúde,Radiologista,Total,2034.0
1159,4.0,Sul,2019,Profissionais de Saúde,Sanitarista,Total,12.0
1160,4.0,Sul,2020,Profissionais de Saúde,Anestesista,Total,0.0
1161,4.0,Sul,2020,Profissionais de Saúde,Assistente Social,Total,4519.0
1162,4.0,Sul,2020,Profissionais de Saúde,Bioquímico/farmacêutico,Total,8594.0
1163,4.0,Sul,2020,Profissionais de Saúde,Cirurgião Geral,Total,1201.0
1164,4.0,Sul,2020,Profissionais de Saúde,Clínico Geral,Total,26735.0
1165,4.0,Sul,2020,Profissionais de Saúde,Enfermeiro,Total,44018.0
1166,4.0,Sul,2020,Profissionais de Saúde,Fisioterapeuta,Total,14710.0
1167,4.0,Sul,2020,Profissionais de Saúde,Fonoaudiólogo,Total,3976.0
1168,4.0,Sul,2020,Profissionais de Saúde,Gineco Obstetra,Total,3166.0
1169,4.0,Sul,2020,Profissionais de Saúde,Médico de Família,Total,4786.0
1170,4.0,Sul,2020,Profissionais de Saúde,Nutricionista,Total,5418.0
1171,4.0,Sul,2020,Profissionais de Saúde,Odontólogo,Total,25054.0
1172,4.0,Sul,2020,Profissionais de Saúde,Outras especialidades médicas,Total,23966.0
1173,4.0,Sul,2020,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,6789.0
1174,4.0,Sul,2020,Profissionais de Saúde,Pediatra,Total,5830.0
1175,4.0,Sul,2020,Profissionais de Saúde,Psicólogo,Total,13439.0
1176,4.0,Sul,2020,Profissionais de Saúde,Psiquiatra,Total,1758.0
1177,4.0,Sul,2020,Profissionais de Saúde,Radiologista,Total,2122.0
1178,4.0,Sul,2020,Profissionais de Saúde,Sanitarista,Total,11.0
1179,4.0,Sul,2021,Profissionais de Saúde,Anestesista,Total,0.0
1180,4.0,Sul,2021,Profissionais de Saúde,Assistente Social,Total,4785.0
1181,4.0,Sul,2021,Profissionais de Saúde,Bioquímico/farmacêutico,Total,12725.0
1182,4.0,Sul,2021,Profissionais de Saúde,Cirurgião Geral,Total,1189.0
1183,4.0,Sul,2021,Profissionais de Saúde,Clínico Geral,Total,29015.0
1184,4.0,Sul,2021,Profissionais de Saúde,Enfermeiro,Total,47876.0
1185,4.0,Sul,2021,Profissionais de Saúde,Fisioterapeuta,Total,16659.0
1186,4.0,Sul,2021,Profissionais de Saúde,Fonoaudiólogo,Total,4386.0
1187,4.0,Sul,2021,Profissionais de Saúde,Gineco Obstetra,Total,3303.0
1188,4.0,Sul,2021,Profissionais de Saúde,Médico de Família,Total,4821.0
1189,4.0,Sul,2021,Profissionais de Saúde,Nutricionista,Total,5860.0
1190,4.0,Sul,2021,Profissionais de Saúde,Odontólogo,Total,27212.0
1191,4.0,Sul,2021,Profissionais de Saúde,Outras especialidades médicas,Total,24988.0
1192,4.0,Sul,2021,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,7696.0
1193,4.0,Sul,2021,Profissionais de Saúde,Pediatra,Total,5943.0
1194,4.0,Sul,2021,Profissionais de Saúde,Psicólogo,Total,15230.0
1195,4.0,Sul,2021,Profissionais de Saúde,Psiquiatra,Total,1870.0
1196,4.0,Sul,2021,Profissionais de Saúde,Radiologista,Total,2217.0
1197,4.0,Sul,2021,Profissionais de Saúde,Sanitarista,Total,11.0
1198,4.0,Sul,2022,Profissionais de Saúde,Anestesista,Total,0.0
1199,4.0,Sul,2022,Profissionais de Saúde,Assistente Social,Total,4964.0
1200,4.0,Sul,2022,Profissionais de Saúde,Bioquímico/farmacêutico,Total,14128.0
1201,4.0,Sul,2022,Profissionais de Saúde,Cirurgião Geral,Total,1299.0
1202,4.0,Sul,2022,Profissionais de Saúde,Clínico Geral,Total,31470.0
1203,4.0,Sul,2022,Profissionais de Saúde,Enfermeiro,Total,49983.0
1204,4.0,Sul,2022,Profissionais de Saúde,Fisioterapeuta,Total,17557.0
1205,4.0,Sul,2022,Profissionais de Saúde,Fonoaudiólogo,Total,4622.0
1206,4.0,Sul,2022,Profissionais de Saúde,Gineco Obstetra,Total,3390.0
1207,4.0,Sul,2022,Profissionais de Saúde,Médico de Família,Total,4860.0
1208,4.0,Sul,2022,Profissionais de Saúde,Nutricionista,Total,6183.0
1209,4.0,Sul,2022,Profissionais de Saúde,Odontólogo,Total,28462.0
1210,4.0,Sul,2022,Profissionais de Saúde,Outras especialidades médicas,Total,26134.0
1211,4.0,Sul,2022,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,8457.0
1212,4.0,Sul,2022,Profissionais de Saúde,Pediatra,Total,6182.0
1213,4.0,Sul,2022,Profissionais de Saúde,Psicólogo,Total,16544.0
1214,4.0,Sul,2022,Profissionais de Saúde,Psiquiatra,Total,1952.0
1215,4.0,Sul,2022,Profissionais de Saúde,Radiologista,Total,2306.0
1216,4.0,Sul,2022,Profissionais de Saúde,Sanitarista,Total,10.0
1217,5.0,Centro-Oeste,2007,Profissionais de Saúde,Anestesista,Total,700.0
1218,5.0,Centro-Oeste,2007,Profissionais de Saúde,Assistente Social,Total,859.0
1219,5.0,Centro-Oeste,2007,Profissionais de Saúde,Bioquímico/farmacêutico,Total,2074.0
1220,5.0,Centro-Oeste,2007,Profissionais de Saúde,Cirurgião Geral,Total,1279.0
1221,5.0,Centro-Oeste,2007,Profissionais de Saúde,Clínico Geral,Total,4318.0
1222,5.0,Centro-Oeste,2007,Profissionais de Saúde,Enfermeiro,Total,5305.0
1223,5.0,Centro-Oeste,2007,Profissionais de Saúde,Fisioterapeuta,Total,2031.0
1224,5.0,Centro-Oeste,2007,Profissionais de Saúde,Fonoaudiólogo,Total,699.0
1225,5.0,Centro-Oeste,2007,Profissionais de Saúde,Gineco Obstetra,Total,1060.0
1226,5.0,Centro-Oeste,2007,Profissionais de Saúde,Médico de Família,Total,999.0
1227,5.0,Centro-Oeste,2007,Profissionais de Saúde,Nutricionista,Total,614.0
1228,5.0,Centro-Oeste,2007,Profissionais de Saúde,Odontólogo,Total,6137.0
1229,5.0,Centro-Oeste,2007,Profissionais de Saúde,Outras especialidades médicas,Total,5372.0
1230,5.0,Centro-Oeste,2007,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,1351.0
1231,5.0,Centro-Oeste,2007,Profissionais de Saúde,Pediatra,Total,949.0
1232,5.0,Centro-Oeste,2007,Profissionais de Saúde,Psicólogo,Total,1625.0
1233,5.0,Centro-Oeste,2007,Profissionais de Saúde,Psiquiatra,Total,239.0
1234,5.0,Centro-Oeste,2007,Profissionais de Saúde,Radiologista,Total,617.0
1235,5.0,Centro-Oeste,2007,Profissionais de Saúde,Sanitarista,Total,26.0
1236,5.0,Centro-Oeste,2008,Profissionais de Saúde,Anestesista,Total,1079.0
1237,5.0,Centro-Oeste,2008,Profissionais de Saúde,Assistente Social,Total,961.0
1238,5.0,Centro-Oeste,2008,Profissionais de Saúde,Bioquímico/farmacêutico,Total,2228.0
1239,5.0,Centro-Oeste,2008,Profissionais de Saúde,Cirurgião Geral,Total,1570.0
1240,5.0,Centro-Oeste,2008,Profissionais de Saúde,Clínico Geral,Total,4812.0
1241,5.0,Centro-Oeste,2008,Profissionais de Saúde,Enfermeiro,Total,6040.0
1242,5.0,Centro-Oeste,2008,Profissionais de Saúde,Fisioterapeuta,Total,2357.0
1243,5.0,Centro-Oeste,2008,Profissionais de Saúde,Fonoaudiólogo,Total,825.0
1244,5.0,Centro-Oeste,2008,Profissionais de Saúde,Gineco Obstetra,Total,1037.0
1245,5.0,Centro-Oeste,2008,Profissionais de Saúde,Médico de Família,Total,973.0
1246,5.0,Centro-Oeste,2008,Profissionais de Saúde,Nutricionista,Total,703.0
1247,5.0,Centro-Oeste,2008,Profissionais de Saúde,Odontólogo,Total,6834.0
1248,5.0,Centro-Oeste,2008,Profissionais de Saúde,Outras especialidades médicas,Total,5516.0
1249,5.0,Centro-Oeste,2008,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,1629.0
1250,5.0,Centro-Oeste,2008,Profissionais de Saúde,Pediatra,Total,999.0
1251,5.0,Centro-Oeste,2008,Profissionais de Saúde,Psicólogo,Total,1852.0
1252,5.0,Centro-Oeste,2008,Profissionais de Saúde,Psiquiatra,Total,272.0
1253,5.0,Centro-Oeste,2008,Profissionais de Saúde,Radiologista,Total,639.0
1254,5.0,Centro-Oeste,2008,Profissionais de Saúde,Sanitarista,Total,23.0
1255,5.0,Centro-Oeste,2009,Profissionais de Saúde,Anestesista,Total,1234.0
1256,5.0,Centro-Oeste,2009,Profissionais de Saúde,Assistente Social,Total,1049.0
1257,5.0,Centro-Oeste,2009,Profissionais de Saúde,Bioquímico/farmacêutico,Total,2377.0
1258,5.0,Centro-Oeste,2009,Profissionais de Saúde,Cirurgião Geral,Total,1754.0
1259,5.0,Centro-Oeste,2009,Profissionais de Saúde,Clínico Geral,Total,5085.0
1260,5.0,Centro-Oeste,2009,Profissionais de Saúde,Enfermeiro,Total,6709.0
1261,5.0,Centro-Oeste,2009,Profissionais de Saúde,Fisioterapeuta,Total,2650.0
1262,5.0,Centro-Oeste,2009,Profissionais de Saúde,Fonoaudiólogo,Total,942.0
1263,5.0,Centro-Oeste,2009,Profissionais de Saúde,Gineco Obstetra,Total,981.0
1264,5.0,Centro-Oeste,2009,Profissionais de Saúde,Médico de Família,Total,938.0
1265,5.0,Centro-Oeste,2009,Profissionais de Saúde,Nutricionista,Total,847.0
1266,5.0,Centro-Oeste,2009,Profissionais de Saúde,Odontólogo,Total,7549.0
1267,5.0,Centro-Oeste,2009,Profissionais de Saúde,Outras especialidades médicas,Total,5781.0
1268,5.0,Centro-Oeste,2009,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,1845.0
1269,5.0,Centro-Oeste,2009,Profissionais de Saúde,Pediatra,Total,983.0
1270,5.0,Centro-Oeste,2009,Profissionais de Saúde,Psicólogo,Total,2202.0
1271,5.0,Centro-Oeste,2009,Profissionais de Saúde,Psiquiatra,Total,282.0
1272,5.0,Centro-Oeste,2009,Profissionais de Saúde,Radiologista,Total,653.0
1273,5.0,Centro-Oeste,2009,Profissionais de Saúde,Sanitarista,Total,19.0
1274,5.0,Centro-Oeste,2010,Profissionais de Saúde,Anestesista,Total,1297.0
1275,5.0,Centro-Oeste,2010,Profissionais de Saúde,Assistente Social,Total,1149.0
1276,5.0,Centro-Oeste,2010,Profissionais de Saúde,Bioquímico/farmacêutico,Total,2584.0
1277,5.0,Centro-Oeste,2010,Profissionais de Saúde,Cirurgião Geral,Total,1814.0
1278,5.0,Centro-Oeste,2010,Profissionais de Saúde,Clínico Geral,Total,5477.0
1279,5.0,Centro-Oeste,2010,Profissionais de Saúde,Enfermeiro,Total,7638.0
1280,5.0,Centro-Oeste,2010,Profissionais de Saúde,Fisioterapeuta,Total,2961.0
1281,5.0,Centro-Oeste,2010,Profissionais de Saúde,Fonoaudiólogo,Total,998.0
1282,5.0,Centro-Oeste,2010,Profissionais de Saúde,Gineco Obstetra,Total,1010.0
1283,5.0,Centro-Oeste,2010,Profissionais de Saúde,Médico de Família,Total,995.0
1284,5.0,Centro-Oeste,2010,Profissionais de Saúde,Nutricionista,Total,985.0
1285,5.0,Centro-Oeste,2010,Profissionais de Saúde,Odontólogo,Total,8095.0
1286,5.0,Centro-Oeste,2010,Profissionais de Saúde,Outras especialidades médicas,Total,6159.0
1287,5.0,Centro-Oeste,2010,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,2115.0
1288,5.0,Centro-Oeste,2010,Profissionais de Saúde,Pediatra,Total,1014.0
1289,5.0,Centro-Oeste,2010,Profissionais de Saúde,Psicólogo,Total,2494.0
1290,5.0,Centro-Oeste,2010,Profissionais de Saúde,Psiquiatra,Total,323.0
1291,5.0,Centro-Oeste,2010,Profissionais de Saúde,Radiologista,Total,688.0
1292,5.0,Centro-Oeste,2010,Profissionais de Saúde,Sanitarista,Total,20.0
1293,5.0,Centro-Oeste,2011,Profissionais de Saúde,Anestesista,Total,0.0
1294,5.0,Centro-Oeste,2011,Profissionais de Saúde,Assistente Social,Total,1198.0
1295,5.0,Centro-Oeste,2011,Profissionais de Saúde,Bioquímico/farmacêutico,Total,2690.0
1296,5.0,Centro-Oeste,2011,Profissionais de Saúde,Cirurgião Geral,Total,480.0
1297,5.0,Centro-Oeste,2011,Profissionais de Saúde,Clínico Geral,Total,5525.0
1298,5.0,Centro-Oeste,2011,Profissionais de Saúde,Enfermeiro,Total,8163.0
1299,5.0,Centro-Oeste,2011,Profissionais de Saúde,Fisioterapeuta,Total,3216.0
1300,5.0,Centro-Oeste,2011,Profissionais de Saúde,Fonoaudiólogo,Total,1076.0
1301,5.0,Centro-Oeste,2011,Profissionais de Saúde,Gineco Obstetra,Total,1109.0
1302,5.0,Centro-Oeste,2011,Profissionais de Saúde,Médico de Família,Total,941.0
1303,5.0,Centro-Oeste,2011,Profissionais de Saúde,Nutricionista,Total,1123.0
1304,5.0,Centro-Oeste,2011,Profissionais de Saúde,Odontólogo,Total,8457.0
1305,5.0,Centro-Oeste,2011,Profissionais de Saúde,Outras especialidades médicas,Total,7352.0
1306,5.0,Centro-Oeste,2011,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,2250.0
1307,5.0,Centro-Oeste,2011,Profissionais de Saúde,Pediatra,Total,1836.0
1308,5.0,Centro-Oeste,2011,Profissionais de Saúde,Psicólogo,Total,2726.0
1309,5.0,Centro-Oeste,2011,Profissionais de Saúde,Psiquiatra,Total,337.0
1310,5.0,Centro-Oeste,2011,Profissionais de Saúde,Radiologista,Total,544.0
1311,5.0,Centro-Oeste,2011,Profissionais de Saúde,Sanitarista,Total,16.0
1312,5.0,Centro-Oeste,2012,Profissionais de Saúde,Anestesista,Total,0.0
1313,5.0,Centro-Oeste,2012,Profissionais de Saúde,Assistente Social,Total,1294.0
1314,5.0,Centro-Oeste,2012,Profissionais de Saúde,Bioquímico/farmacêutico,Total,2840.0
1315,5.0,Centro-Oeste,2012,Profissionais de Saúde,Cirurgião Geral,Total,472.0
1316,5.0,Centro-Oeste,2012,Profissionais de Saúde,Clínico Geral,Total,5628.0
