_id,co_reg_geo,no_reg_geo,ano,variavel,saude_categoria,saude_subcategoria,valor
3205,5.0,Centro-Oeste,2005,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
3206,5.0,Centro-Oeste,2005,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,134.0
3207,5.0,Centro-Oeste,2005,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
3208,5.0,Centro-Oeste,2005,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
3209,5.0,Centro-Oeste,2005,Estabelecimentos de Saúde,Unidade mista,Total,24.0
3210,5.0,Centro-Oeste,2005,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,25.0
3211,5.0,Centro-Oeste,2005,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
3212,5.0,Centro-Oeste,2005,Estabelecimentos de Saúde,Unidade movel terrestre,Total,67.0
3213,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
3214,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Central de gestao em saude,Total,0.0
3215,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
3216,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,8.0
3217,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
3218,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
3219,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,0.0
3220,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,0.0
3221,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,0.0
3222,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
3223,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,0.0
3224,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,2197.0
3225,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,1598.0
3226,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Consultorio isolado,Total,4837.0
3227,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,6.0
3228,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Farmacia,Total,11.0
3229,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Hospital especializado,Total,125.0
3230,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Hospital geral,Total,653.0
3231,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,20.0
3232,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,4.0
3233,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
3234,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
3235,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Policlinica,Total,224.0
3236,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Polo academia da saude,Total,0.0
3237,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
3238,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Posto de saude,Total,518.0
3239,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Pronto atendimento,Total,0.0
3240,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
3241,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Pronto socorro especializado,Total,5.0
3242,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Pronto socorro geral,Total,39.0
3243,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
3244,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
3245,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Telessaude,Total,0.0
3246,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,1102.0
3247,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,0.0
3248,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
3249,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
3250,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,154.0
3251,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
3252,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
3253,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade mista,Total,28.0
3254,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,35.0
3255,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
3256,5.0,Centro-Oeste,2006,Estabelecimentos de Saúde,Unidade movel terrestre,Total,70.0
3257,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
3258,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Central de gestao em saude,Total,85.0
3259,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
3260,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,15.0
3261,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
3262,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
3263,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,0.0
3264,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,0.0
3265,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,0.0
3266,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
3267,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,0.0
3268,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,2234.0
3269,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,1844.0
3270,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Consultorio isolado,Total,5539.0
3271,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,11.0
3272,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Farmacia,Total,17.0
3273,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Hospital especializado,Total,127.0
3274,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Hospital geral,Total,642.0
3275,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,20.0
3276,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,6.0
3277,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
3278,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
3279,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Policlinica,Total,251.0
3280,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Polo academia da saude,Total,0.0
3281,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
3282,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Posto de saude,Total,499.0
3283,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Pronto atendimento,Total,0.0
3284,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
3285,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Pronto socorro especializado,Total,5.0
3286,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Pronto socorro geral,Total,40.0
3287,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
3288,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
3289,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Telessaude,Total,0.0
3290,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,1173.0
3291,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,0.0
3292,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
3293,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
3294,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,157.0
3295,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
3296,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
3297,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade mista,Total,31.0
3298,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,37.0
3299,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
3300,5.0,Centro-Oeste,2007,Estabelecimentos de Saúde,Unidade movel terrestre,Total,73.0
3301,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
3302,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Central de gestao em saude,Total,119.0
3303,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
3304,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,29.0
3305,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
3306,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
3307,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,3.0
3308,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,17.0
3309,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,80.0
3310,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
3311,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,0.0
3312,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,2289.0
3313,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,1953.0
3314,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Consultorio isolado,Total,6324.0
3315,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,15.0
3316,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Farmacia,Total,18.0
3317,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Hospital especializado,Total,130.0
3318,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Hospital geral,Total,635.0
3319,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,16.0
3320,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,6.0
3321,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
3322,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
3323,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Policlinica,Total,266.0
3324,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Polo academia da saude,Total,0.0
3325,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
3326,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Posto de saude,Total,482.0
3327,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Pronto atendimento,Total,0.0
3328,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
3329,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Pronto socorro especializado,Total,7.0
3330,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Pronto socorro geral,Total,44.0
3331,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
3332,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
3333,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Telessaude,Total,0.0
3334,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,1284.0
3335,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,1.0
3336,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
3337,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
3338,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,159.0
3339,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
3340,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
3341,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade mista,Total,29.0
3342,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,47.0
3343,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
3344,5.0,Centro-Oeste,2008,Estabelecimentos de Saúde,Unidade movel terrestre,Total,74.0
3345,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
3346,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Central de gestao em saude,Total,218.0
3347,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
3348,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,38.0
3349,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
3350,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
3351,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,11.0
3352,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,25.0
3353,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,87.0
3354,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
3355,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,0.0
3356,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,2252.0
3357,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,2223.0
3358,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Consultorio isolado,Total,7331.0
3359,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,21.0
3360,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Farmacia,Total,30.0
3361,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Hospital especializado,Total,123.0
3362,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Hospital geral,Total,637.0
3363,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,14.0
3364,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,7.0
3365,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
3366,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
3367,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Policlinica,Total,288.0
3368,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Polo academia da saude,Total,0.0
3369,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
3370,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Posto de saude,Total,525.0
3371,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Pronto atendimento,Total,0.0
3372,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
3373,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Pronto socorro especializado,Total,9.0
3374,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Pronto socorro geral,Total,45.0
3375,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
3376,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
3377,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Telessaude,Total,0.0
3378,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,1398.0
3379,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,14.0
3380,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
3381,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
3382,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,172.0
3383,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
3384,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
3385,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade mista,Total,28.0
3386,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,58.0
3387,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
3388,5.0,Centro-Oeste,2009,Estabelecimentos de Saúde,Unidade movel terrestre,Total,72.0
3389,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
3390,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Central de gestao em saude,Total,441.0
3391,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
3392,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,46.0
3393,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
3394,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
3395,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,17.0
3396,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,31.0
3397,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,94.0
3398,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
3399,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,0.0
3400,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,2309.0
3401,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,2569.0
3402,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Consultorio isolado,Total,8061.0
3403,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,24.0
3404,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Farmacia,Total,50.0
3405,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Hospital especializado,Total,127.0
3406,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Hospital geral,Total,621.0
3407,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,16.0
3408,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,7.0
3409,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
3410,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
3411,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Policlinica,Total,291.0
3412,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Polo academia da saude,Total,0.0
3413,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
3414,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Posto de saude,Total,479.0
3415,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Pronto atendimento,Total,5.0
3416,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
3417,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Pronto socorro especializado,Total,7.0
3418,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Pronto socorro geral,Total,49.0
3419,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
3420,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Servico de atencao domiciliar isolado(home care),Total,0.0
3421,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Telessaude,Total,0.0
3422,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade de apoio diagnose e terapia (sadt isolado),Total,1483.0
3423,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade de atencao a saude indigena,Total,22.0
3424,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade de atencao em regime residencial,Total,0.0
3425,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade de saude da familia,Total,0.0
3426,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade de vigilancia em saude,Total,155.0
3427,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade de vigilancia epidemiologia (antigo),Total,0.0
3428,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade de vigilancia sanitaria (antigo),Total,0.0
3429,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade mista,Total,25.0
3430,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade movel de nivel pre-hospitalar na area de urgencia,Total,74.0
3431,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade movel fluvial,Total,0.0
3432,5.0,Centro-Oeste,2010,Estabelecimentos de Saúde,Unidade movel terrestre,Total,69.0
3433,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Central de abastecimento,Total,0.0
3434,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Central de gestao em saude,Total,477.0
3435,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,"Central de notificacao,captacao e distrib de orgaos estadual",Total,0.0
3436,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Central de regulacao de servicos de saude,Total,53.0
3437,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Central de regulacao do acesso,Total,0.0
3438,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Central de regulacao medica das urgencias,Total,0.0
3439,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Centro de apoio a saude da familia,Total,19.0
3440,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Centro de atencao hemoterapia e ou hematologica,Total,32.0
3441,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Centro de atencao psicossocial,Total,104.0
3442,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Centro de imunizacao,Total,0.0
3443,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Centro de parto normal - isolado,Total,0.0
3444,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Centro de saude/unidade basica,Total,2344.0
3445,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Clinica/centro de especialidade,Total,2993.0
3446,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Consultorio isolado,Total,8643.0
3447,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Cooperativa ou empresa de cessao de trabalhadores na saude,Total,29.0
3448,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Farmacia,Total,55.0
3449,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Hospital especializado,Total,122.0
3450,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Hospital geral,Total,615.0
3451,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Hospital/dia - isolado,Total,17.0
3452,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Laboratorio central de saude publica lacen,Total,6.0
3453,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Laboratorio de saude publica,Total,0.0
3454,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Oficina ortopedica,Total,0.0
3455,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Policlinica,Total,302.0
3456,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Polo academia da saude,Total,24.0
3457,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Polo de prevencao de doencas e agravos e promocao da saude,Total,0.0
3458,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Posto de saude,Total,450.0
3459,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Pronto atendimento,Total,23.0
3460,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Pronto socorro de hospital geral (antigo),Total,0.0
3461,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Pronto socorro especializado,Total,7.0
3462,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Pronto socorro geral,Total,36.0
3463,5.0,Centro-Oeste,2011,Estabelecimentos de Saúde,Pronto socorro traumato-ortopedico (antigo),Total,0.0
